,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,0.0,200.0,600.0,434.8005990746708,300.0
00:15,0.0,0.0,100.0,600.0,559.2018147943086,200.0
00:30,0.0,0.0,0.0,600.0,642.4679868023054,200.0
00:45,0.0,0.0,200.0,600.0,455.9143567413453,0.0
01:00,0.0,0.0,0.0,600.0,657.1208359201779,0.0
01:15,0.0,0.0,0.0,600.0,685.6975895247376,0.0
01:30,0.0,0.0,0.0,600.0,725.2958103231474,0.0
01:45,0.0,0.0,0.0,600.0,686.3036790138052,0.0
02:00,0.0,0.0,0.0,600.0,659.3147734476042,0.0
02:15,0.0,0.0,0.0,600.0,656.2306355527953,0.0
02:30,0.0,0.0,0.0,600.0,678.8235777571737,0.0
02:45,0.0,0.0,0.0,600.0,676.4222419254622,0.0
03:00,0.0,0.0,0.0,600.0,635.2156620999097,0.0
03:15,0.0,0.0,0.0,600.0,705.8800648514037,0.0
03:30,0.0,200.0,0.0,600.0,913.7257563444946,200.0
03:45,0.0,200.0,200.0,600.0,695.752063728879,200.0
04:00,0.0,200.0,0.0,600.0,859.7409829511743,400.0
04:15,0.0,200.0,0.0,600.0,832.0078179958215,600.0
04:30,0.0,200.0,0.0,600.0,832.4906668826303,800.0
04:45,0.0,200.0,0.0,600.0,844.0063934972626,1000.0
05:00,0.0,0.0,0.0,600.0,671.3951976383709,1000.0
05:15,0.0,0.0,0.0,600.0,694.5966874321198,1000.0
05:30,0.0,0.0,0.0,600.0,709.8413351440804,1000.0
05:45,0.0,0.0,0.0,600.0,645.7649489842172,1000.0
06:00,0.0,0.0,0.0,600.0,622.2892243693088,1000.0
06:15,0.0,0.0,0.0,600.0,619.7230652242438,1000.0
06:30,0.0,0.0,0.0,600.0,621.1005895526753,1000.0
06:45,0.0,0.0,0.0,600.0,654.2192325310571,1000.0
07:00,0.0,0.0,0.0,600.0,787.0647038485216,1000.0
07:15,0.0,0.0,0.0,600.0,744.3175963105306,1000.0
07:30,0.0,0.0,0.0,600.0,643.9782894169917,1000.0
07:45,0.0,0.0,0.0,600.0,753.5992165390825,1000.0
08:00,0.0,0.0,200.0,0.0,258.4430050388042,800.0
08:15,0.0,200.0,0.0,0.0,809.9175073316413,1000.0
08:30,0.0,0.0,0.0,0.0,705.2747309714116,1000.0
08:45,0.0,0.0,200.0,0.0,181.11375792253324,800.0
09:00,575.2172505664578,0.0,200.0,600.0,0.0,600.0
09:15,573.8400985553262,0.0,200.0,600.0,0.0,400.0
09:30,476.1488479814891,0.0,200.0,600.0,0.0,200.0
09:45,518.628416640807,0.0,200.0,600.0,0.0,0.0
10:00,0.0,0.0,0.0,600.0,757.2381360624204,0.0
10:15,0.0,0.0,0.0,0.0,272.638687851732,0.0
10:30,0.0,0.0,0.0,600.0,696.539133988873,0.0
10:45,0.0,0.0,0.0,600.0,742.1608316212869,0.0
11:00,0.0,0.0,0.0,600.0,735.9247135930516,0.0
11:15,0.0,0.0,0.0,600.0,715.2541368297661,0.0
11:30,0.0,0.0,0.0,600.0,762.2472828452933,0.0
11:45,0.0,0.0,0.0,600.0,714.9935504672851,0.0
12:00,0.0,200.0,0.0,600.0,901.8368421949243,200.0
12:15,0.0,200.0,200.0,600.0,729.6636514373706,200.0
12:30,0.0,0.0,200.0,600.0,543.5648721936535,0.0
12:45,0.0,200.0,0.0,600.0,886.9510771604188,200.0
13:00,0.0,200.0,0.0,600.0,907.489996542583,400.0
13:15,0.0,200.0,0.0,0.0,1277.2739293835357,600.0
13:30,0.0,200.0,0.0,0.0,855.663310699674,800.0
13:45,0.0,200.0,0.0,0.0,798.3051355612515,1000.0
14:00,0.0,0.0,0.0,0.0,394.70636365285696,1000.0
14:15,0.0,0.0,0.0,600.0,695.8442540757485,1000.0
14:30,0.0,0.0,0.0,0.0,510.53160977551954,1000.0
14:45,0.0,0.0,0.0,0.0,670.099988484143,1000.0
15:00,0.0,0.0,0.0,0.0,469.46059732693135,1000.0
15:15,0.0,0.0,0.0,0.0,297.66460942375346,1000.0
15:30,0.0,0.0,0.0,600.0,768.1116515884663,1000.0
15:45,0.0,0.0,0.0,0.0,286.7700226998074,1000.0
16:00,1200.0,0.0,182.55805694430137,600.0,0.0,817.4419430556986
16:15,1200.0,0.0,200.0,600.0,87.21467273445023,617.4419430556986
