,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,0.0,200.0,600.0,439.72633237421326,300.0
00:15,0.0,0.0,100.0,600.0,582.6018002796201,200.0
00:30,0.0,0.0,0.0,600.0,763.1584523934055,200.0
00:45,0.0,0.0,200.0,600.0,546.5838289405937,0.0
01:00,0.0,0.0,0.0,600.0,763.7244169162819,0.0
01:15,0.0,0.0,0.0,0.0,212.44656335864238,0.0
01:30,0.0,0.0,0.0,600.0,652.3531726749875,0.0
01:45,0.0,0.0,0.0,600.0,730.5775395827984,0.0
02:00,0.0,0.0,0.0,600.0,643.0725198036243,0.0
02:15,0.0,0.0,0.0,600.0,649.4465846737413,0.0
02:30,0.0,0.0,0.0,600.0,698.0250683936495,0.0
02:45,0.0,0.0,0.0,600.0,643.8036903562755,0.0
03:00,0.0,200.0,0.0,600.0,881.615463503983,200.0
03:15,0.0,0.0,200.0,600.0,489.28136432834276,0.0
03:30,0.0,0.0,0.0,600.0,700.6790928980015,0.0
03:45,0.0,200.0,0.0,600.0,897.7444280736195,200.0
04:00,0.0,200.0,0.0,600.0,849.6437132307278,400.0
04:15,0.0,200.0,0.0,600.0,846.8716673290745,600.0
04:30,0.0,200.0,0.0,600.0,875.3612970433026,800.0
04:45,0.0,200.0,0.0,600.0,842.3711107086011,1000.0
05:00,0.0,0.0,0.0,600.0,626.9612541316678,1000.0
05:15,0.0,0.0,0.0,600.0,642.804165388672,1000.0
05:30,0.0,0.0,0.0,600.0,710.0924789232383,1000.0
05:45,0.0,0.0,0.0,600.0,666.4945528431388,1000.0
06:00,0.0,0.0,0.0,600.0,665.1814438257647,1000.0
06:15,0.0,0.0,0.0,600.0,638.5346833074199,1000.0
06:30,0.0,0.0,0.0,0.0,215.11106271832648,1000.0
06:45,0.0,0.0,0.0,0.0,781.8137963248004,1000.0
07:00,0.0,0.0,0.0,600.0,677.7508960995959,1000.0
07:15,0.0,0.0,0.0,600.0,681.2712221191052,1000.0
07:30,0.0,0.0,0.0,600.0,587.2364407239434,1000.0
07:45,0.0,0.0,0.0,600.0,630.7455395498404,1000.0
08:00,0.0,0.0,0.0,600.0,651.8025339874447,1000.0
08:15,0.0,0.0,0.0,600.0,665.5472126351431,1000.0
08:30,0.0,0.0,0.0,600.0,694.8860730700857,1000.0
08:45,0.0,0.0,200.0,600.0,463.177347701763,800.0
09:00,425.96945137027024,0.0,200.0,600.0,0.0,600.0
09:15,463.7612574711401,0.0,200.0,600.0,0.0,400.0
09:30,426.65872123847737,0.0,200.0,600.0,0.0,200.0
09:45,434.0809765136539,0.0,200.0,600.0,0.0,0.0
10:00,0.0,0.0,0.0,600.0,637.3265760645147,0.0
10:15,0.0,0.0,0.0,600.0,635.5937261917727,0.0
10:30,0.0,200.0,0.0,600.0,859.6813107560778,200.0
10:45,0.0,0.0,200.0,600.0,410.72554254785575,0.0
11:00,0.0,0.0,0.0,0.0,833.8959988060003,0.0
11:15,0.0,0.0,0.0,0.0,718.7993441615647,0.0
11:30,0.0,0.0,0.0,0.0,702.220013271713,0.0
11:45,0.0,0.0,0.0,0.0,792.9013923511261,0.0
12:00,0.0,200.0,0.0,0.0,440.8861600076803,200.0
12:15,0.0,200.0,0.0,600.0,886.989472796362,400.0
12:30,0.0,0.0,200.0,600.0,450.6763043272339,200.0
12:45,0.0,0.0,0.0,600.0,608.1801053957374,200.0
13:00,0.0,200.0,0.0,600.0,815.5998330636908,400.0
13:15,0.0,200.0,0.0,600.0,820.4296702079149,600.0
13:30,0.0,200.0,0.0,600.0,866.0219853708361,800.0
13:45,0.0,200.0,0.0,600.0,952.0699152439439,1000.0
14:00,0.0,0.0,0.0,600.0,653.218007004139,1000.0
14:15,0.0,0.0,0.0,600.0,620.6870795770195,1000.0
14:30,0.0,0.0,0.0,600.0,595.5637314437422,1000.0
14:45,0.0,0.0,0.0,600.0,641.0360729875233,1000.0
15:00,0.0,0.0,0.0,600.0,627.704952762259,1000.0
15:15,0.0,0.0,0.0,600.0,736.9331971069169,1000.0
15:30,0.0,0.0,0.0,600.0,637.2525620146471,1000.0
15:45,0.0,0.0,0.0,600.0,660.7148088321392,1000.0
16:00,655.6240631033527,0.0,0.0,600.0,0.0,1000.0
16:15,793.2609513763925,0.0,0.0,600.0,0.0,1000.0
16:30,583.9418289612775,0.0,200.0,600.0,0.0,800.0
16:45,885.4132393993414,0.0,200.0,600.0,0.0,600.0
17:00,1003.7131084912637,0.0,200.0,600.0,0.0,400.0
17:15,595.1820728366531,0.0,200.0,600.0,0.0,200.0
17:30,511.7904055769351,0.0,200.0,600.0,0.0,0.0
17:45,1045.582641570763,200.0,0.0,600.0,0.0,200.0
18:00,977.5549855403457,200.0,0.0,600.0,0.0,400.0
18:15,833.0599985694421,200.0,200.0,600.0,0.0,400.0
18:30,625.628802227589,0.0,200.0,600.0,0.0,200.0
18:45,737.06935384756,0.0,200.0,600.0,0.0,0.0
19:00,1081.0843423377248,200.0,0.0,600.0,0.0,200.0
19:15,1077.1461303770336,200.0,0.0,600.0,0.0,400.0
19:30,1200.0,0.0,200.0,600.0,356.16892651079706,200.0
19:45,1164.853599022868,0.0,200.0,600.0,0.0,0.0
20:00,0.0,0.0,0.0,600.0,979.6080767957858,0.0
20:15,0.0,0.0,0.0,0.0,424.5998783867107,0.0
20:30,0.0,200.0,0.0,600.0,1088.3598905575498,200.0
20:45,0.0,0.0,200.0,600.0,700.784334825556,0.0
21:00,0.0,0.0,0.0,0.0,955.7595419331278,0.0
21:15,0.0,0.0,0.0,0.0,918.9805404002727,0.0
21:30,0.0,0.0,0.0,0.0,457.41880913225623,0.0
21:45,0.0,0.0,0.0,0.0,582.0702511459231,0.0
22:00,0.0,0.0,0.0,0.0,710.0480709526066,0.0
22:15,0.0,0.0,0.0,0.0,1205.898437756799,0.0
22:30,0.0,0.0,0.0,0.0,1458.6786634644336,0.0
22:45,0.0,0.0,0.0,0.0,640.516483244818,0.0
23:00,0.0,200.0,0.0,600.0,971.610274970339,200.0
23:15,0.0,200.0,200.0,600.0,699.9658817896898,200.0
23:30,0.0,0.0,200.0,600.0,462.0382412872167,0.0
23:45,0.0,0.0,0.0,600.0,704.7204122331598,0.0
