,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,0.0,100.0,600.0,551.8592325644063,400.0
00:15,0.0,0.0,200.0,600.0,430.774247187759,200.0
00:30,0.0,0.0,0.0,600.0,629.1251323553124,200.0
00:45,0.0,0.0,200.0,600.0,430.2879617791144,0.0
01:00,0.0,0.0,0.0,600.0,674.7998993888998,0.0
01:15,0.0,0.0,0.0,600.0,673.775706983831,0.0
01:30,0.0,0.0,0.0,600.0,674.060268898638,0.0
01:45,0.0,0.0,0.0,600.0,660.5095468506862,0.0
02:00,0.0,0.0,0.0,600.0,640.7401747123747,0.0
02:15,0.0,0.0,0.0,600.0,674.0385174408755,0.0
02:30,0.0,0.0,0.0,600.0,636.1071879012167,0.0
02:45,0.0,0.0,0.0,600.0,628.8115728734753,0.0
03:00,0.0,0.0,0.0,600.0,629.6642768978415,0.0
03:15,0.0,0.0,0.0,600.0,634.5032626268631,0.0
03:30,0.0,0.0,0.0,600.0,679.583348641246,0.0
03:45,0.0,200.0,0.0,600.0,851.5022216242962,200.0
04:00,0.0,200.0,0.0,600.0,830.9637275472379,400.0
04:15,0.0,200.0,0.0,600.0,857.1874101325841,600.0
04:30,0.0,200.0,0.0,600.0,830.3123179711489,800.0
04:45,0.0,200.0,0.0,600.0,838.2368705988894,1000.0
05:00,0.0,0.0,0.0,600.0,679.998702353817,1000.0
05:15,0.0,0.0,200.0,600.0,435.34296512065555,800.0
05:30,0.0,0.0,0.0,600.0,655.3354037436033,800.0
05:45,0.0,200.0,0.0,600.0,871.2124297682254,1000.0
06:00,0.0,0.0,0.0,600.0,627.2794261182116,1000.0
06:15,0.0,0.0,0.0,0.0,213.80506116548443,1000.0
06:30,0.0,0.0,0.0,600.0,772.443516354716,1000.0
06:45,0.0,0.0,0.0,600.0,776.6209808108999,1000.0
07:00,0.0,0.0,0.0,600.0,724.4577663866166,1000.0
07:15,0.0,0.0,0.0,600.0,710.3941628951101,1000.0
07:30,0.0,0.0,0.0,600.0,726.5069068864731,1000.0
07:45,0.0,0.0,0.0,600.0,626.6822687958027,1000.0
08:00,0.0,0.0,0.0,600.0,561.8798759658536,1000.0
08:15,0.0,0.0,0.0,600.0,605.9176794402604,1000.0
08:30,0.0,0.0,0.0,600.0,685.3222015172921,1000.0
08:45,0.0,0.0,200.0,600.0,385.38624939454087,800.0
09:00,347.58944315885253,0.0,200.0,600.0,0.0,600.0
09:15,341.743205757116,0.0,200.0,600.0,0.0,400.0
09:30,398.1932256102277,0.0,200.0,600.0,0.0,200.0
09:45,439.4316106191686,0.0,200.0,600.0,0.0,0.0
10:00,0.0,0.0,0.0,600.0,541.2078231801472,0.0
10:15,0.0,0.0,0.0,600.0,553.9879738851565,0.0
10:30,0.0,200.0,0.0,600.0,738.6912300963465,200.0
10:45,0.0,0.0,200.0,600.0,323.92638556239706,0.0
11:00,0.0,200.0,0.0,600.0,853.7558603877025,200.0
11:15,0.0,0.0,200.0,600.0,415.98222008281857,0.0
11:30,0.0,0.0,0.0,600.0,528.7437684770546,0.0
11:45,0.0,0.0,0.0,600.0,582.6916537104368,0.0
12:00,0.0,0.0,0.0,600.0,564.3750954930923,0.0
12:15,0.0,0.0,0.0,600.0,604.5602755680999,0.0
12:30,0.0,0.0,0.0,600.0,601.7444692634961,0.0
12:45,0.0,200.0,0.0,600.0,817.4300350538126,200.0
13:00,0.0,200.0,0.0,600.0,789.6682434983707,400.0
13:15,0.0,200.0,0.0,600.0,848.6627337713135,600.0
13:30,0.0,200.0,0.0,0.0,670.2351052778565,800.0
13:45,0.0,200.0,0.0,0.0,441.71535830819136,1000.0
14:00,0.0,0.0,0.0,600.0,597.0487095194424,1000.0
14:15,0.0,0.0,0.0,600.0,589.5262661614661,1000.0
14:30,0.0,0.0,0.0,600.0,576.4808798722286,1000.0
14:45,0.0,0.0,0.0,600.0,634.1644089450263,1000.0
15:00,0.0,0.0,0.0,600.0,646.2458111371925,1000.0
15:15,0.0,0.0,0.0,600.0,680.4125452791616,1000.0
15:30,0.0,0.0,0.0,0.0,328.3431733848955,1000.0
15:45,0.0,0.0,0.0,0.0,772.2063964095775,1000.0
16:00,1200.0,0.0,187.90175792801983,600.0,0.0,812.0982420719802
16:15,1200.0,0.0,177.4323632215519,600.0,0.0,634.6658788504283
16:30,1195.1125661319186,0.0,0.0,600.0,0.0,634.6658788504283
16:45,849.7004953578247,200.0,0.0,600.0,0.0,834.6658788504283
17:00,863.6076317773138,165.33412114957173,0.0,600.0,0.0,1000.0
17:15,1094.2078164729105,0.0,0.0,600.0,0.0,1000.0
17:30,1200.0,0.0,96.89986994731589,600.0,0.0,903.1001300526841
17:45,961.4777221483889,96.89986994731589,0.0,600.0,0.0,1000.0
18:00,804.8744290640584,0.0,0.0,600.0,0.0,1000.0
18:15,956.9127315072512,0.0,0.0,600.0,0.0,1000.0
18:30,882.9066839607111,0.0,0.0,600.0,0.0,1000.0
18:45,1011.0261979048464,0.0,200.0,600.0,0.0,800.0
19:00,1063.184185735589,0.0,200.0,600.0,0.0,600.0
19:15,1200.0,0.0,200.0,600.0,133.002596082026,400.0
19:30,1017.3368308226518,0.0,200.0,600.0,0.0,200.0
19:45,706.3294658958741,0.0,200.0,600.0,0.0,0.0
20:00,0.0,0.0,0.0,600.0,925.2951608212263,0.0
20:15,0.0,0.0,0.0,0.0,500.7046532406783,0.0
20:30,0.0,0.0,0.0,0.0,695.2371101200438,0.0
20:45,0.0,0.0,0.0,0.0,484.85619180722887,0.0
21:00,0.0,0.0,0.0,0.0,416.9205833555026,0.0
21:15,0.0,0.0,0.0,0.0,453.75200287444875,0.0
21:30,0.0,0.0,0.0,0.0,649.3921835542569,0.0
21:45,0.0,0.0,0.0,0.0,453.9717054080728,0.0
