,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,0.0,100.0,0.0,435.1743860873115,400.0
00:15,0.0,0.0,200.0,0.0,993.1785359753849,200.0
00:30,0.0,0.0,0.0,0.0,354.0097266233873,200.0
00:45,0.0,0.0,200.0,600.0,546.2127318981761,0.0
01:00,0.0,0.0,0.0,600.0,760.5821224115344,0.0
01:15,0.0,0.0,0.0,600.0,640.7914287322868,0.0
01:30,0.0,0.0,0.0,600.0,671.821721168084,0.0
01:45,0.0,0.0,0.0,600.0,681.6048452925841,0.0
02:00,0.0,0.0,0.0,600.0,673.8967035784983,0.0
02:15,0.0,0.0,0.0,600.0,652.8836188770006,0.0
02:30,0.0,0.0,0.0,600.0,633.46770133547,0.0
02:45,0.0,0.0,0.0,600.0,686.429014926952,0.0
03:00,0.0,0.0,0.0,600.0,669.5048241288256,0.0
03:15,0.0,0.0,0.0,600.0,633.4879096393528,0.0
03:30,0.0,200.0,0.0,600.0,841.7451328362836,200.0
03:45,0.0,200.0,200.0,600.0,678.3877213757746,200.0
04:00,0.0,200.0,0.0,600.0,841.4603778748013,400.0
04:15,0.0,200.0,0.0,600.0,896.2629034248091,600.0
04:30,0.0,200.0,0.0,600.0,858.2699933730732,800.0
04:45,0.0,200.0,0.0,600.0,874.4095248146824,1000.0
05:00,0.0,0.0,0.0,600.0,641.9622591279679,1000.0
05:15,0.0,0.0,0.0,600.0,673.3450968184983,1000.0
05:30,0.0,0.0,0.0,600.0,675.4690465922033,1000.0
05:45,0.0,0.0,0.0,600.0,625.0850393605485,1000.0
06:00,0.0,0.0,0.0,600.0,614.5158284440955,1000.0
06:15,0.0,0.0,0.0,600.0,618.0903410225017,1000.0
06:30,0.0,0.0,200.0,600.0,510.3364882128325,800.0
06:45,0.0,200.0,0.0,600.0,941.5936350290946,1000.0
07:00,0.0,0.0,0.0,600.0,672.1580335679498,1000.0
07:15,0.0,0.0,0.0,600.0,674.7656140038769,1000.0
07:30,0.0,0.0,0.0,0.0,350.3811549004624,1000.0
07:45,0.0,0.0,0.0,0.0,251.66907055576604,1000.0
08:00,0.0,0.0,0.0,0.0,328.1231719750194,1000.0
08:15,0.0,0.0,0.0,600.0,702.8965749035958,1000.0
08:30,0.0,0.0,0.0,600.0,676.1736439178017,1000.0
08:45,0.0,0.0,200.0,600.0,425.1322642626818,800.0
09:00,389.56603087393546,0.0,200.0,600.0,0.0,600.0
09:15,850.7778535863899,0.0,200.0,600.0,0.0,400.0
09:30,913.5979050970416,0.0,200.0,600.0,0.0,200.0
09:45,529.3727949806339,0.0,200.0,600.0,0.0,0.0
10:00,0.0,0.0,0.0,600.0,573.5544379409828,0.0
10:15,0.0,0.0,0.0,600.0,587.4541555584926,0.0
10:30,0.0,0.0,0.0,600.0,578.0401080478352,0.0
10:45,0.0,0.0,0.0,600.0,624.2798253557404,0.0
11:00,0.0,0.0,0.0,600.0,640.9013664193918,0.0
11:15,0.0,0.0,0.0,600.0,566.8715126504356,0.0
11:30,0.0,0.0,0.0,600.0,609.9062701772866,0.0
11:45,0.0,0.0,0.0,600.0,616.2562521414096,0.0
12:00,0.0,200.0,0.0,600.0,789.3512697879805,200.0
12:15,0.0,200.0,200.0,600.0,604.1405386988496,200.0
12:30,0.0,200.0,200.0,600.0,631.6510900789023,200.0
12:45,0.0,0.0,0.0,600.0,647.0127835926468,200.0
13:00,0.0,200.0,0.0,600.0,773.8778900037521,400.0
13:15,0.0,200.0,0.0,600.0,772.887067770844,600.0
13:30,0.0,200.0,0.0,600.0,805.9353444563496,800.0
13:45,0.0,200.0,0.0,600.0,781.8586676504528,1000.0
14:00,0.0,0.0,0.0,600.0,574.4890214335621,1000.0
14:15,0.0,0.0,0.0,600.0,577.0482075708494,1000.0
14:30,0.0,0.0,0.0,600.0,609.0697625763873,1000.0
14:45,0.0,0.0,0.0,600.0,782.6626189894453,1000.0
15:00,0.0,0.0,0.0,0.0,485.399466017346,1000.0
15:15,0.0,0.0,0.0,0.0,551.1942607410033,1000.0
15:30,0.0,0.0,0.0,0.0,400.33559310085025,1000.0
15:45,0.0,0.0,0.0,0.0,1310.2966783331717,1000.0
16:00,1200.0,0.0,200.0,600.0,133.3222360532618,800.0
16:15,1200.0,0.0,200.0,600.0,476.18836883116205,600.0
16:30,1028.4374116640083,0.0,0.0,600.0,0.0,600.0
16:45,881.7674581194246,0.0,200.0,600.0,0.0,400.0
17:00,851.6798329609787,0.0,200.0,600.0,0.0,200.0
17:15,885.3149156988695,0.0,0.0,600.0,0.0,200.0
17:30,1012.509156374203,200.0,0.0,600.0,0.0,400.0
17:45,1200.0,0.0,200.0,600.0,160.1361678177807,200.0
18:00,1200.0,0.0,200.0,600.0,159.31125261917032,0.0
18:15,759.9792826052166,0.0,0.0,600.0,0.0,0.0
18:30,864.7694618685572,0.0,0.0,600.0,0.0,0.0
18:45,906.3152507229292,0.0,0.0,600.0,0.0,0.0
19:00,899.1459090001717,0.0,0.0,600.0,0.0,0.0
19:15,1014.2308189964288,200.0,0.0,600.0,0.0,200.0
19:30,744.263453236528,200.0,200.0,600.0,0.0,200.0
19:45,553.1680996161354,0.0,200.0,600.0,0.0,0.0
20:00,0.0,0.0,0.0,600.0,812.1057472433089,0.0
20:15,0.0,0.0,0.0,600.0,852.6145280149319,0.0
20:30,0.0,200.0,0.0,600.0,1141.1625431125603,200.0
