,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,0.0,200.0,600.0,495.8512072318056,300.0
00:15,0.0,100.0,200.0,600.0,638.1084009175162,200.0
00:30,0.0,0.0,0.0,0.0,256.9148252509873,200.0
00:45,0.0,0.0,200.0,0.0,77.29203263568729,0.0
01:00,0.0,0.0,0.0,0.0,305.86509565881715,0.0
01:15,0.0,0.0,0.0,0.0,882.0787447957675,0.0
01:30,0.0,0.0,0.0,0.0,265.37965609466454,0.0
01:45,0.0,0.0,0.0,0.0,307.82450028739356,0.0
02:00,0.0,0.0,0.0,600.0,645.366698086918,0.0
02:15,0.0,0.0,0.0,600.0,683.1374247540331,0.0
02:30,0.0,0.0,0.0,600.0,658.9273346362841,0.0
02:45,0.0,0.0,0.0,600.0,705.2025153900112,0.0
03:00,0.0,200.0,0.0,600.0,886.0583671868937,200.0
03:15,0.0,200.0,0.0,600.0,832.4065886192324,400.0
03:30,0.0,0.0,200.0,600.0,521.2325498444003,200.0
03:45,0.0,0.0,0.0,600.0,753.0438887340505,200.0
04:00,0.0,200.0,0.0,600.0,902.0535436156706,400.0
04:15,0.0,200.0,0.0,600.0,843.1128990298503,600.0
04:30,0.0,200.0,0.0,600.0,861.2676909613307,800.0
04:45,0.0,200.0,0.0,600.0,870.0396985698368,1000.0
05:00,0.0,0.0,0.0,600.0,733.9983355980507,1000.0
05:15,0.0,0.0,0.0,600.0,718.7421685978459,1000.0
05:30,0.0,0.0,0.0,600.0,651.4786213943904,1000.0
05:45,0.0,0.0,0.0,600.0,681.2868659346497,1000.0
06:00,0.0,0.0,0.0,600.0,664.136633040976,1000.0
06:15,0.0,0.0,0.0,600.0,687.8057005317294,1000.0
06:30,0.0,0.0,0.0,600.0,672.8169852790636,1000.0
06:45,0.0,0.0,0.0,600.0,666.9022966412531,1000.0
07:00,0.0,0.0,0.0,600.0,710.4547565233661,1000.0
07:15,0.0,0.0,0.0,600.0,682.3434531374468,1000.0
07:30,0.0,0.0,0.0,0.0,215.36483568191204,1000.0
07:45,0.0,0.0,0.0,0.0,219.577125503426,1000.0
08:00,0.0,0.0,0.0,0.0,249.98609465495036,1000.0
08:15,0.0,0.0,0.0,0.0,221.46409385132802,1000.0
08:30,0.0,0.0,0.0,600.0,665.4703820784827,1000.0
08:45,0.0,0.0,200.0,600.0,416.79848291376743,800.0
09:00,466.97648479177303,0.0,200.0,600.0,0.0,600.0
09:15,441.4103732479789,0.0,200.0,600.0,0.0,400.0
09:30,416.35405516682874,0.0,200.0,600.0,0.0,200.0
09:45,423.6540279518267,0.0,200.0,600.0,0.0,0.0
10:00,0.0,0.0,0.0,600.0,682.7377939210346,0.0
10:15,0.0,0.0,0.0,600.0,592.7330295356845,0.0
10:30,0.0,200.0,0.0,600.0,748.1966969624715,200.0
10:45,0.0,0.0,200.0,600.0,342.20048452099354,0.0
11:00,0.0,0.0,0.0,600.0,721.7001894547545,0.0
11:15,0.0,0.0,0.0,600.0,633.0211407810401,0.0
11:30,0.0,0.0,0.0,600.0,626.0514179741346,0.0
11:45,0.0,0.0,0.0,600.0,620.6869429072402,0.0
12:00,0.0,0.0,0.0,600.0,605.125389634168,0.0
12:15,0.0,0.0,0.0,600.0,617.9627235477539,0.0
12:30,0.0,200.0,0.0,600.0,852.269265972335,200.0
12:45,0.0,0.0,0.0,0.0,233.32775910231146,200.0
13:00,0.0,200.0,0.0,600.0,926.3510124533085,400.0
13:15,0.0,200.0,0.0,600.0,851.8714850394173,600.0
13:30,0.0,200.0,0.0,600.0,919.7911662673791,800.0
13:45,0.0,200.0,0.0,600.0,837.294711566522,1000.0
14:00,0.0,0.0,0.0,600.0,737.4684207022975,1000.0
14:15,0.0,0.0,0.0,600.0,744.0185848880109,1000.0
14:30,0.0,0.0,0.0,0.0,207.3389407621694,1000.0
14:45,0.0,0.0,0.0,600.0,736.8333921758881,1000.0
15:00,0.0,0.0,0.0,600.0,743.5507430007768,1000.0
15:15,0.0,0.0,0.0,0.0,323.2563943511779,1000.0
15:30,0.0,0.0,0.0,600.0,779.3917498483183,1000.0
15:45,0.0,0.0,0.0,600.0,689.7777329514273,1000.0
16:00,874.409284456061,0.0,0.0,600.0,0.0,1000.0
16:15,964.4681961071752,0.0,0.0,600.0,0.0,1000.0
16:30,724.2701292061955,0.0,200.0,600.0,0.0,800.0
16:45,867.0289856216305,0.0,200.0,600.0,0.0,600.0
17:00,571.213729119633,0.0,200.0,600.0,0.0,400.0
17:15,624.0571822128481,0.0,200.0,600.0,0.0,200.0
17:30,595.7277405857812,0.0,200.0,600.0,0.0,0.0
17:45,1062.0921335300966,200.0,0.0,600.0,0.0,200.0
18:00,1200.0,67.33795522295782,0.0,600.0,0.0,267.3379552229578
