,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,0.0,200.0,600.0,470.8152085733142,300.0
00:15,0.0,0.0,200.0,600.0,512.8009747340889,100.0
00:30,0.0,100.0,0.0,600.0,838.6786699653738,200.0
00:45,0.0,0.0,200.0,600.0,545.1640413025852,0.0
01:00,0.0,0.0,0.0,600.0,705.1563338630708,0.0
01:15,0.0,0.0,0.0,600.0,644.440350825795,0.0
01:30,0.0,0.0,0.0,600.0,632.6787736183809,0.0
01:45,0.0,0.0,0.0,600.0,652.2607326633463,0.0
02:00,0.0,0.0,0.0,600.0,655.9258117110934,0.0
02:15,0.0,0.0,0.0,600.0,634.1835872125656,0.0
02:30,0.0,0.0,0.0,600.0,638.9564991647964,0.0
02:45,0.0,0.0,0.0,600.0,745.6692160122874,0.0
03:00,0.0,200.0,0.0,600.0,932.0798836784846,200.0
03:15,0.0,0.0,200.0,600.0,442.3540196358274,0.0
03:30,0.0,0.0,0.0,600.0,634.8503042195676,0.0
03:45,0.0,200.0,0.0,600.0,848.5156830872322,200.0
04:00,0.0,200.0,0.0,600.0,899.4690212599039,400.0
04:15,0.0,200.0,0.0,600.0,906.8673135397074,600.0
04:30,0.0,200.0,0.0,600.0,998.0360453877097,800.0
04:45,0.0,200.0,0.0,0.0,743.8881295983861,1000.0
05:00,0.0,0.0,0.0,0.0,564.9831862103156,1000.0
05:15,0.0,0.0,0.0,600.0,647.6993108844666,1000.0
05:30,0.0,0.0,0.0,600.0,621.6333006912834,1000.0
05:45,0.0,0.0,0.0,600.0,671.7824476810792,1000.0
06:00,0.0,0.0,0.0,600.0,700.8773899634738,1000.0
06:15,0.0,0.0,0.0,600.0,666.7757990750063,1000.0
06:30,0.0,0.0,0.0,600.0,618.5590471794403,1000.0
06:45,0.0,0.0,0.0,600.0,598.4177060942743,1000.0
07:00,0.0,0.0,200.0,600.0,399.0590344713412,800.0
07:15,0.0,0.0,0.0,600.0,789.7841359703781,800.0
07:30,0.0,200.0,0.0,0.0,916.7611909038978,1000.0
