,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,0.0,200.0,600.0,472.0213205665955,300.0
00:15,0.0,0.0,200.0,600.0,529.0183539040003,100.0
00:30,0.0,100.0,0.0,600.0,888.7268584933167,200.0
00:45,0.0,0.0,200.0,0.0,162.91572719260523,0.0
01:00,0.0,0.0,0.0,0.0,241.94645537254866,0.0
01:15,0.0,0.0,0.0,0.0,349.91080338618923,0.0
01:30,0.0,0.0,0.0,0.0,242.87364610452587,0.0
01:45,0.0,0.0,0.0,0.0,211.97541062208262,0.0
02:00,0.0,200.0,0.0,600.0,846.4331204024949,200.0
02:15,0.0,0.0,200.0,600.0,430.59231245076296,0.0
02:30,0.0,0.0,0.0,600.0,630.2404225874419,0.0
02:45,0.0,0.0,0.0,600.0,666.0993938208328,0.0
03:00,0.0,0.0,0.0,600.0,706.351014153167,0.0
03:15,0.0,0.0,0.0,600.0,650.9591502247013,0.0
03:30,0.0,200.0,0.0,600.0,857.1602341235385,200.0
03:45,0.0,200.0,200.0,600.0,648.5272267796745,200.0
04:00,0.0,200.0,0.0,600.0,872.4092074113578,400.0
04:15,0.0,200.0,0.0,600.0,875.0215649995109,600.0
04:30,0.0,200.0,0.0,600.0,827.9044489774899,800.0
04:45,0.0,200.0,0.0,600.0,842.6648417381921,1000.0
05:00,0.0,0.0,0.0,600.0,654.112986922145,1000.0
05:15,0.0,0.0,0.0,600.0,627.1879989734258,1000.0
05:30,0.0,0.0,0.0,600.0,661.3362531787938,1000.0
05:45,0.0,0.0,0.0,600.0,674.0886855653795,1000.0
06:00,0.0,0.0,0.0,600.0,757.6940845291329,1000.0
06:15,0.0,0.0,0.0,600.0,686.8775217554747,1000.0
06:30,0.0,0.0,0.0,600.0,642.8031252428456,1000.0
06:45,0.0,0.0,0.0,600.0,608.8364051658452,1000.0
07:00,0.0,0.0,200.0,600.0,451.2880630379668,800.0
07:15,0.0,0.0,0.0,600.0,691.4899065225832,800.0
07:30,0.0,200.0,0.0,0.0,923.4921092525781,1000.0
07:45,0.0,0.0,0.0,0.0,320.0602167805591,1000.0
08:00,0.0,0.0,0.0,0.0,274.74116857424013,1000.0
08:15,0.0,0.0,0.0,0.0,424.60916627825185,1000.0
08:30,0.0,0.0,0.0,0.0,702.1674131757077,1000.0
