,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,0.0,100.0,600.0,533.6066893428795,400.0
00:15,0.0,0.0,200.0,600.0,431.5149180990571,200.0
00:30,0.0,0.0,0.0,600.0,632.4942529609654,200.0
00:45,0.0,0.0,200.0,600.0,461.2014673136712,0.0
01:00,0.0,0.0,0.0,600.0,696.4883026018057,0.0
01:15,0.0,0.0,0.0,600.0,683.7784853603745,0.0
01:30,0.0,0.0,0.0,600.0,631.3384026733163,0.0
01:45,0.0,0.0,0.0,600.0,633.0047719545478,0.0
02:00,0.0,0.0,0.0,600.0,656.9107945746109,0.0
02:15,0.0,0.0,0.0,600.0,672.9796540325157,0.0
02:30,0.0,0.0,0.0,600.0,641.3663489947417,0.0
02:45,0.0,0.0,0.0,600.0,691.084127409794,0.0
03:00,0.0,200.0,0.0,600.0,864.4715223404036,200.0
03:15,0.0,200.0,0.0,600.0,832.208076622679,400.0
03:30,0.0,0.0,200.0,600.0,456.9453805946275,200.0
03:45,0.0,200.0,200.0,600.0,692.4832854958472,200.0
04:00,0.0,200.0,0.0,600.0,886.5577223269739,400.0
04:15,0.0,200.0,0.0,600.0,834.6985673900207,600.0
04:30,0.0,200.0,0.0,600.0,830.2958720036793,800.0
04:45,0.0,200.0,0.0,600.0,867.3281553647969,1000.0
05:00,0.0,0.0,0.0,600.0,657.7944164506819,1000.0
05:15,0.0,0.0,0.0,600.0,628.4502004859679,1000.0
05:30,0.0,0.0,0.0,600.0,665.7706330542823,1000.0
05:45,0.0,0.0,0.0,600.0,699.6761922602661,1000.0
06:00,0.0,0.0,0.0,600.0,649.7709583463167,1000.0
06:15,0.0,0.0,0.0,600.0,613.0796789506227,1000.0
06:30,0.0,0.0,0.0,600.0,627.6276931578515,1000.0
06:45,0.0,0.0,0.0,600.0,770.7931257180053,1000.0
07:00,0.0,0.0,200.0,0.0,330.67340486209787,800.0
07:15,0.0,0.0,0.0,0.0,599.2760774065897,800.0
07:30,0.0,200.0,0.0,0.0,705.7871061470613,1000.0
07:45,0.0,0.0,0.0,600.0,696.5475831940081,1000.0
08:00,0.0,0.0,0.0,600.0,772.2170208184629,1000.0
08:15,0.0,0.0,0.0,600.0,792.3069002107075,1000.0
08:30,0.0,0.0,0.0,600.0,715.0114695580124,1000.0
08:45,0.0,0.0,200.0,600.0,467.07981772750986,800.0
09:00,456.8039240978188,0.0,200.0,600.0,0.0,600.0
09:15,423.4216042029261,0.0,200.0,600.0,0.0,400.0
09:30,455.0238920475954,0.0,200.0,600.0,0.0,200.0
09:45,469.52067242554574,0.0,200.0,600.0,0.0,0.0
10:00,0.0,0.0,0.0,600.0,587.83334099335,0.0
10:15,0.0,0.0,0.0,600.0,592.7209996495106,0.0
10:30,0.0,0.0,0.0,600.0,586.3029949356741,0.0
10:45,0.0,0.0,0.0,600.0,582.357674158567,0.0
11:00,0.0,0.0,0.0,600.0,611.1684408634253,0.0
11:15,0.0,0.0,0.0,600.0,578.859035550554,0.0
11:30,0.0,0.0,0.0,600.0,701.9737408000935,0.0
11:45,0.0,0.0,0.0,0.0,217.54584188181656,0.0
12:00,0.0,0.0,0.0,0.0,751.5603943396977,0.0
12:15,0.0,0.0,0.0,600.0,731.9733167657021,0.0
12:30,0.0,0.0,0.0,600.0,669.8720069227007,0.0
12:45,0.0,200.0,0.0,600.0,885.2604000999249,200.0
13:00,0.0,200.0,0.0,0.0,433.22753971155373,400.0
13:15,0.0,200.0,0.0,0.0,420.05929193971417,600.0
13:30,0.0,200.0,0.0,600.0,814.2769635353518,800.0
13:45,0.0,200.0,0.0,600.0,844.5472087259365,1000.0
14:00,0.0,0.0,0.0,0.0,534.6071904693658,1000.0
14:15,0.0,0.0,0.0,0.0,772.5801286895138,1000.0
14:30,0.0,0.0,0.0,0.0,808.5698237437285,1000.0
14:45,0.0,0.0,0.0,0.0,744.567255091001,1000.0
15:00,0.0,0.0,0.0,0.0,344.14476425458804,1000.0
15:15,0.0,0.0,0.0,600.0,745.6776208777865,1000.0
15:30,0.0,0.0,0.0,0.0,214.67135370790191,1000.0
15:45,0.0,0.0,0.0,600.0,769.1116808409173,1000.0
16:00,736.7184948766723,0.0,0.0,600.0,0.0,1000.0
16:15,785.4411594174933,0.0,0.0,600.0,0.0,1000.0
16:30,817.7357884496878,0.0,0.0,600.0,0.0,1000.0
16:45,906.0620636217205,0.0,0.0,600.0,0.0,1000.0
17:00,862.7527847995832,0.0,0.0,600.0,0.0,1000.0
17:15,843.752271326805,0.0,0.0,600.0,0.0,1000.0
17:30,1094.443775127112,0.0,200.0,600.0,0.0,800.0
17:45,1037.564291799688,0.0,200.0,600.0,0.0,600.0
18:00,1200.0,0.0,200.0,600.0,107.96530150416197,400.0
18:15,1198.546981715282,0.0,0.0,600.0,0.0,400.0
18:30,1076.9884233564355,0.0,200.0,600.0,0.0,200.0
18:45,932.3342359523717,0.0,200.0,600.0,0.0,0.0
