,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,0.0,200.0,600.0,431.86170214977733,300.0
00:15,0.0,100.0,200.0,600.0,530.9197321037396,200.0
00:30,0.0,0.0,0.0,600.0,630.6767240225905,200.0
00:45,0.0,0.0,200.0,600.0,487.36939596066463,0.0
01:00,0.0,0.0,0.0,600.0,689.7850631108872,0.0
01:15,0.0,0.0,0.0,600.0,632.38409154047,0.0
01:30,0.0,0.0,0.0,600.0,629.6428378496505,0.0
01:45,0.0,0.0,0.0,600.0,668.6902296820585,0.0
02:00,0.0,0.0,0.0,600.0,710.7618823386839,0.0
02:15,0.0,0.0,0.0,600.0,674.527142043997,0.0
02:30,0.0,0.0,0.0,600.0,636.4728395596507,0.0
02:45,0.0,0.0,0.0,600.0,664.9130460904124,0.0
03:00,0.0,200.0,0.0,600.0,848.5059599536758,200.0
03:15,0.0,200.0,0.0,600.0,873.8124821805432,400.0
03:30,0.0,0.0,200.0,600.0,483.06054306882766,200.0
03:45,0.0,200.0,200.0,600.0,630.2948291926605,200.0
04:00,0.0,200.0,0.0,600.0,865.4459038854476,400.0
04:15,0.0,200.0,0.0,600.0,920.3067611261246,600.0
04:30,0.0,200.0,0.0,0.0,464.8483006676639,800.0
04:45,0.0,200.0,0.0,600.0,954.9038779183595,1000.0
05:00,0.0,0.0,0.0,600.0,725.8561854500333,1000.0
05:15,0.0,0.0,0.0,600.0,743.0717578200932,1000.0
05:30,0.0,0.0,0.0,600.0,665.1084779341304,1000.0
05:45,0.0,0.0,0.0,600.0,636.8073656964332,1000.0
06:00,0.0,0.0,0.0,600.0,626.2642989039861,1000.0
06:15,0.0,0.0,0.0,600.0,651.8530523785396,1000.0
06:30,0.0,0.0,0.0,600.0,783.6198378038982,1000.0
06:45,0.0,0.0,0.0,600.0,709.2208638627268,1000.0
07:00,0.0,0.0,0.0,600.0,667.6686504341931,1000.0
07:15,0.0,0.0,0.0,600.0,700.1679321846935,1000.0
07:30,0.0,0.0,0.0,600.0,691.1886208931206,1000.0
07:45,0.0,0.0,0.0,600.0,656.2977136643342,1000.0
08:00,0.0,0.0,0.0,0.0,340.3496995567988,1000.0
08:15,0.0,0.0,0.0,0.0,1328.8050140783753,1000.0
08:30,0.0,0.0,0.0,0.0,1154.357591893326,1000.0
08:45,0.0,0.0,200.0,0.0,659.0022373655468,800.0
09:00,477.8945920702695,0.0,200.0,600.0,0.0,600.0
09:15,696.149986111948,0.0,200.0,600.0,0.0,400.0
09:30,1031.1910042644226,0.0,200.0,600.0,0.0,200.0
09:45,512.6523509431076,0.0,200.0,600.0,0.0,0.0
10:00,0.0,0.0,0.0,600.0,655.0861522842549,0.0
10:15,0.0,0.0,0.0,600.0,655.9715115589007,0.0
10:30,0.0,200.0,0.0,600.0,883.3715654934291,200.0
10:45,0.0,0.0,200.0,600.0,464.0598929393493,0.0
11:00,0.0,0.0,0.0,600.0,706.5307795798542,0.0
11:15,0.0,0.0,0.0,0.0,600.7024678960612,0.0
11:30,0.0,0.0,0.0,0.0,1457.9550014528384,0.0
11:45,0.0,0.0,0.0,0.0,1164.3490995641146,0.0
