,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,0.0,100.0,600.0,529.0501100880855,400.0
00:15,0.0,0.0,200.0,600.0,467.4745628407577,200.0
00:30,0.0,0.0,0.0,600.0,684.7895425299166,200.0
00:45,0.0,0.0,200.0,600.0,428.6248476143385,0.0
01:00,0.0,0.0,0.0,600.0,627.5036748845272,0.0
01:15,0.0,0.0,0.0,600.0,650.4064054139985,0.0
01:30,0.0,0.0,0.0,600.0,746.079139179825,0.0
01:45,0.0,0.0,0.0,600.0,663.2536986849051,0.0
02:00,0.0,0.0,0.0,600.0,628.5423385662639,0.0
02:15,0.0,0.0,0.0,600.0,628.5208006190177,0.0
02:30,0.0,0.0,0.0,600.0,644.8738418619589,0.0
02:45,0.0,0.0,0.0,600.0,696.3851406001214,0.0
03:00,0.0,200.0,0.0,600.0,864.4338201138623,200.0
03:15,0.0,0.0,200.0,600.0,482.63685349601474,0.0
03:30,0.0,0.0,0.0,600.0,627.9590660618326,0.0
03:45,0.0,200.0,0.0,600.0,827.5422160548602,200.0
04:00,0.0,200.0,0.0,600.0,826.3454412010977,400.0
04:15,0.0,200.0,0.0,600.0,869.2477669214719,600.0
04:30,0.0,200.0,0.0,600.0,877.5190115332255,800.0
04:45,0.0,200.0,0.0,600.0,852.0087381614368,1000.0
05:00,0.0,0.0,0.0,600.0,672.605542102437,1000.0
05:15,0.0,0.0,200.0,600.0,421.1024672507908,800.0
05:30,0.0,200.0,0.0,600.0,822.8488197215039,1000.0
05:45,0.0,0.0,0.0,600.0,679.0955610154934,1000.0
06:00,0.0,0.0,0.0,600.0,620.718565044281,1000.0
06:15,0.0,0.0,0.0,600.0,635.2447312794397,1000.0
06:30,0.0,0.0,0.0,600.0,631.9346640085369,1000.0
06:45,0.0,0.0,0.0,600.0,594.3808270476075,1000.0
07:00,0.0,0.0,200.0,600.0,394.3345669204275,800.0
07:15,0.0,0.0,0.0,600.0,630.5547856203107,800.0
07:30,0.0,200.0,0.0,600.0,821.5609735792225,1000.0
07:45,0.0,0.0,0.0,600.0,616.0819842477719,1000.0
08:00,0.0,0.0,0.0,600.0,561.949100539886,1000.0
08:15,0.0,0.0,0.0,600.0,591.1237536996603,1000.0
08:30,0.0,0.0,0.0,600.0,656.6226350701769,1000.0
08:45,0.0,0.0,200.0,600.0,364.7686121065748,800.0
09:00,398.73072126586305,0.0,200.0,600.0,0.0,600.0
