,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,0.0,100.0,600.0,534.7504002910376,400.0
00:15,0.0,0.0,200.0,600.0,459.0789908010494,200.0
00:30,0.0,0.0,0.0,600.0,660.6333554380456,200.0
00:45,0.0,0.0,200.0,600.0,515.7676047097887,0.0
01:00,0.0,0.0,0.0,600.0,686.7004123822596,0.0
01:15,0.0,0.0,0.0,600.0,671.4008983963454,0.0
01:30,0.0,0.0,0.0,600.0,721.5623832295762,0.0
01:45,0.0,0.0,0.0,600.0,785.3549529589328,0.0
02:00,0.0,0.0,0.0,600.0,631.0985627852774,0.0
02:15,0.0,0.0,0.0,600.0,659.3344309171573,0.0
02:30,0.0,0.0,0.0,600.0,659.9240107004125,0.0
02:45,0.0,0.0,0.0,600.0,736.3709660555539,0.0
03:00,0.0,200.0,0.0,600.0,953.5933748039255,200.0
03:15,0.0,200.0,0.0,600.0,835.9291896491793,400.0
03:30,0.0,0.0,200.0,600.0,481.82596655624275,200.0
03:45,0.0,200.0,200.0,600.0,727.2133335015169,200.0
04:00,0.0,200.0,0.0,600.0,863.0335596964347,400.0
04:15,0.0,200.0,0.0,600.0,963.6242203509152,600.0
04:30,0.0,200.0,0.0,600.0,897.4583287039322,800.0
04:45,0.0,200.0,0.0,600.0,859.5530464998644,1000.0
05:00,0.0,0.0,0.0,600.0,721.0167625639459,1000.0
05:15,0.0,0.0,0.0,600.0,681.1199041767027,1000.0
05:30,0.0,0.0,0.0,600.0,703.0610042783974,1000.0
05:45,0.0,0.0,0.0,600.0,647.7477929036968,1000.0
06:00,0.0,0.0,0.0,600.0,727.8136977066456,1000.0
06:15,0.0,0.0,0.0,600.0,677.3861932747897,1000.0
06:30,0.0,0.0,0.0,600.0,675.9478708120301,1000.0
06:45,0.0,0.0,0.0,600.0,640.3810356394201,1000.0
07:00,0.0,0.0,0.0,600.0,634.1009926640068,1000.0
07:15,0.0,0.0,0.0,600.0,651.3924984510084,1000.0
07:30,0.0,0.0,0.0,600.0,689.2925195375991,1000.0
07:45,0.0,0.0,0.0,600.0,668.6520342205891,1000.0
08:00,0.0,0.0,0.0,600.0,652.1948798080012,1000.0
08:15,0.0,0.0,0.0,600.0,738.5061282292787,1000.0
08:30,0.0,0.0,0.0,600.0,643.9568654048288,1000.0
08:45,0.0,0.0,200.0,600.0,402.4413844998073,800.0
09:00,470.63151345348933,0.0,200.0,600.0,0.0,600.0
09:15,750.7268604570461,0.0,200.0,600.0,0.0,400.0
09:30,460.70931471063034,0.0,200.0,600.0,0.0,200.0
09:45,388.0729444076843,0.0,200.0,600.0,0.0,0.0
10:00,0.0,0.0,0.0,600.0,597.3216129673159,0.0
10:15,0.0,0.0,0.0,600.0,627.0806943965024,0.0
10:30,0.0,200.0,0.0,0.0,669.7430084689332,200.0
10:45,0.0,0.0,200.0,0.0,1319.1658833090914,0.0
11:00,0.0,200.0,0.0,600.0,988.4012681630734,200.0
11:15,0.0,0.0,200.0,600.0,357.8943596246271,0.0
11:30,0.0,0.0,0.0,600.0,629.3815896189279,0.0
11:45,0.0,0.0,0.0,600.0,722.1754620143829,0.0
12:00,0.0,0.0,0.0,600.0,648.3105347403471,0.0
12:15,0.0,0.0,0.0,600.0,666.8994300991759,0.0
12:30,0.0,0.0,0.0,600.0,645.2270691313059,0.0
12:45,0.0,200.0,0.0,600.0,944.8851894733718,200.0
13:00,0.0,200.0,0.0,600.0,808.2087561101295,400.0
13:15,0.0,200.0,0.0,0.0,910.1803794548991,600.0
13:30,0.0,200.0,0.0,0.0,1141.307187478685,800.0
13:45,0.0,200.0,0.0,600.0,991.061482739962,1000.0
14:00,0.0,0.0,0.0,0.0,278.8786657288423,1000.0
14:15,0.0,0.0,0.0,0.0,547.4080701512406,1000.0
14:30,0.0,0.0,0.0,600.0,723.8234842922934,1000.0
14:45,0.0,0.0,0.0,0.0,288.4293405172632,1000.0
15:00,0.0,0.0,0.0,600.0,681.9538679730347,1000.0
15:15,0.0,0.0,0.0,600.0,761.5421507703028,1000.0
15:30,0.0,0.0,0.0,600.0,699.0579995601746,1000.0
15:45,0.0,0.0,0.0,600.0,684.3423407315399,1000.0
16:00,811.4077532966515,0.0,0.0,600.0,0.0,1000.0
16:15,804.431737264112,0.0,0.0,600.0,0.0,1000.0
16:30,711.437473558995,0.0,200.0,600.0,0.0,800.0
16:45,1025.5950714692544,200.0,0.0,600.0,0.0,1000.0
17:00,1200.0,0.0,200.0,600.0,358.8061612996496,800.0
17:15,1163.635517791768,0.0,200.0,600.0,0.0,600.0
17:30,731.3816028874637,0.0,200.0,600.0,0.0,400.0
17:45,1123.7002777850325,200.0,0.0,600.0,0.0,600.0
18:00,1200.0,0.0,200.0,600.0,110.9198327411782,400.0
18:15,1200.0,189.3923290821615,0.0,600.0,0.0,589.3923290821615
18:30,1083.0788607800594,200.0,189.3923290821615,600.0,0.0,600.0
18:45,869.2663065057079,0.0,200.0,600.0,0.0,400.0
19:00,962.1737229429468,0.0,200.0,600.0,0.0,200.0
19:15,1181.866355876742,200.0,0.0,600.0,0.0,400.0
19:30,1200.0,0.0,200.0,600.0,469.4483365993708,200.0
19:45,1197.1085971860027,0.0,200.0,600.0,0.0,0.0
20:00,0.0,0.0,0.0,0.0,1388.977134280727,0.0
20:15,0.0,0.0,0.0,0.0,637.2527475934776,0.0
20:30,0.0,200.0,0.0,600.0,1148.9327660103393,200.0
20:45,0.0,0.0,200.0,0.0,203.38797782712925,0.0
21:00,0.0,0.0,0.0,0.0,720.6219120863975,0.0
21:15,0.0,0.0,0.0,0.0,545.4994023777293,0.0
21:30,0.0,0.0,0.0,0.0,635.7729698348029,0.0
21:45,0.0,0.0,0.0,0.0,1498.6378461261643,0.0
22:00,0.0,0.0,0.0,0.0,284.3018617207596,0.0
22:15,0.0,0.0,0.0,0.0,927.9809652138844,0.0
22:30,0.0,0.0,0.0,0.0,304.37348281851195,0.0
22:45,0.0,0.0,0.0,0.0,391.36992675196893,0.0
23:00,0.0,200.0,0.0,0.0,632.3808997269558,200.0
23:15,0.0,0.0,200.0,0.0,135.39556474575272,0.0
23:30,0.0,0.0,0.0,0.0,471.0881510894888,0.0
23:45,0.0,0.0,0.0,0.0,325.75304148366155,0.0
