,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,0.0,100.0,600.0,531.5250878107269,400.0
00:15,0.0,0.0,200.0,600.0,448.4307974370579,200.0
00:30,0.0,0.0,0.0,600.0,660.8060210931508,200.0
00:45,0.0,0.0,200.0,600.0,490.8968559348177,0.0
01:00,0.0,0.0,0.0,600.0,700.5061154004319,0.0
01:15,0.0,0.0,0.0,600.0,653.5061378782761,0.0
01:30,0.0,0.0,0.0,600.0,648.4674689733077,0.0
01:45,0.0,0.0,0.0,600.0,693.972621749117,0.0
02:00,0.0,0.0,0.0,600.0,751.0701063044987,0.0
02:15,0.0,0.0,0.0,600.0,662.1260614434935,0.0
02:30,0.0,0.0,0.0,600.0,648.4346286968604,0.0
02:45,0.0,0.0,0.0,600.0,703.7966573908499,0.0
03:00,0.0,200.0,0.0,600.0,899.2533859833828,200.0
03:15,0.0,0.0,200.0,600.0,491.73580534153916,0.0
03:30,0.0,0.0,0.0,600.0,722.2703368024575,0.0
03:45,0.0,200.0,0.0,600.0,862.5407578397018,200.0
04:00,0.0,200.0,0.0,600.0,862.3319675676471,400.0
04:15,0.0,200.0,0.0,600.0,827.7938648635358,600.0
04:30,0.0,200.0,0.0,600.0,866.0479074463622,800.0
04:45,0.0,200.0,0.0,600.0,915.9038148189741,1000.0
05:00,0.0,0.0,0.0,600.0,686.8176152586135,1000.0
05:15,0.0,0.0,200.0,600.0,481.8602988270386,800.0
05:30,0.0,200.0,0.0,600.0,843.9144527536876,1000.0
05:45,0.0,0.0,0.0,600.0,699.6220960446344,1000.0
06:00,0.0,0.0,0.0,600.0,645.1962803862483,1000.0
06:15,0.0,0.0,0.0,600.0,798.1018740152666,1000.0
06:30,0.0,0.0,0.0,600.0,618.1138575996499,1000.0
06:45,0.0,0.0,0.0,600.0,605.5260425710248,1000.0
07:00,0.0,0.0,0.0,600.0,687.9457600900265,1000.0
07:15,0.0,0.0,0.0,600.0,711.0510287467973,1000.0
07:30,0.0,0.0,0.0,600.0,751.7891221822449,1000.0
07:45,0.0,0.0,0.0,0.0,222.73648563224774,1000.0
08:00,0.0,0.0,0.0,0.0,725.8758547797947,1000.0
08:15,0.0,0.0,0.0,0.0,802.2913924546065,1000.0
08:30,0.0,0.0,0.0,600.0,718.3504671128402,1000.0
08:45,0.0,0.0,200.0,600.0,470.3310724616899,800.0
09:00,398.39571318205753,0.0,200.0,600.0,0.0,600.0
09:15,400.1200362251693,0.0,200.0,600.0,0.0,400.0
09:30,400.5361968121241,0.0,200.0,600.0,0.0,200.0
09:45,457.04397585359425,0.0,200.0,600.0,0.0,0.0
10:00,0.0,0.0,0.0,0.0,538.7240814010103,0.0
10:15,0.0,0.0,0.0,0.0,785.3550242313374,0.0
10:30,0.0,0.0,0.0,0.0,708.6989847883622,0.0
10:45,0.0,0.0,0.0,0.0,680.1305642032283,0.0
11:00,0.0,0.0,0.0,0.0,417.49419264438984,0.0
11:15,0.0,0.0,0.0,600.0,619.8378684100959,0.0
11:30,0.0,0.0,0.0,600.0,597.1616887689809,0.0
11:45,0.0,0.0,0.0,600.0,675.9730807392175,0.0
12:00,0.0,0.0,0.0,600.0,616.3091295324054,0.0
12:15,0.0,200.0,0.0,600.0,817.1612530691826,200.0
12:30,0.0,200.0,0.0,600.0,818.1976865900356,400.0
12:45,0.0,0.0,200.0,600.0,505.88863315690344,200.0
13:00,0.0,200.0,0.0,600.0,838.7156482429747,400.0
13:15,0.0,200.0,0.0,600.0,748.7783114562625,600.0
13:30,0.0,200.0,0.0,600.0,735.5860574667659,800.0
13:45,0.0,200.0,0.0,600.0,850.9559455252794,1000.0
14:00,0.0,0.0,200.0,600.0,455.07222649782454,800.0
14:15,0.0,0.0,200.0,600.0,442.268869006404,600.0
14:30,0.0,200.0,0.0,600.0,799.724110022915,800.0
14:45,0.0,200.0,0.0,600.0,782.074640834337,1000.0
15:00,0.0,0.0,0.0,600.0,668.0876900890171,1000.0
15:15,0.0,0.0,0.0,600.0,628.944747858565,1000.0
15:30,0.0,0.0,0.0,600.0,665.9334069362475,1000.0
15:45,0.0,0.0,0.0,600.0,653.9001239847665,1000.0
16:00,756.474348648492,0.0,0.0,600.0,0.0,1000.0
16:15,657.2300989521566,0.0,0.0,600.0,0.0,1000.0
16:30,492.8775046118336,0.0,200.0,600.0,0.0,800.0
16:45,974.705358949474,200.0,0.0,600.0,0.0,1000.0
17:00,536.5118245682802,0.0,200.0,600.0,0.0,800.0
17:15,557.4389208083045,0.0,200.0,600.0,0.0,600.0
17:30,530.0500987369774,0.0,200.0,600.0,0.0,400.0
17:45,1039.0769938920075,0.0,200.0,600.0,0.0,200.0
18:00,909.7579851038943,200.0,0.0,600.0,0.0,400.0
18:15,1068.5074725086174,200.0,0.0,600.0,0.0,600.0
18:30,1002.7010814307087,200.0,0.0,600.0,0.0,800.0
18:45,864.2818619632262,200.0,200.0,600.0,0.0,800.0
19:00,1080.9437000246833,0.0,200.0,600.0,0.0,600.0
19:15,510.7273663169042,0.0,200.0,600.0,0.0,400.0
19:30,545.1599848379232,0.0,200.0,600.0,0.0,200.0
19:45,624.7945785432634,0.0,200.0,600.0,0.0,0.0
20:00,0.0,0.0,0.0,600.0,658.4804952250512,0.0
20:15,0.0,0.0,0.0,600.0,684.5449545437125,0.0
20:30,0.0,0.0,0.0,600.0,652.9010573561437,0.0
20:45,0.0,0.0,0.0,600.0,735.9103302174915,0.0
21:00,0.0,0.0,0.0,600.0,784.8929050019137,0.0
21:15,0.0,0.0,0.0,600.0,702.324540867006,0.0
21:30,0.0,0.0,0.0,0.0,206.01571316860668,0.0
21:45,0.0,0.0,0.0,600.0,667.7131532603938,0.0
22:00,0.0,0.0,0.0,0.0,702.0538331146809,0.0
22:15,0.0,0.0,0.0,0.0,699.35134910458,0.0
22:30,0.0,0.0,0.0,600.0,763.68780422051,0.0
22:45,0.0,0.0,0.0,600.0,793.6273406186282,0.0
23:00,0.0,200.0,0.0,0.0,400.51754530667165,200.0
23:15,0.0,0.0,200.0,600.0,509.82512564453475,0.0
23:30,0.0,0.0,0.0,600.0,747.7942755043185,0.0
23:45,0.0,0.0,0.0,600.0,654.651875841712,0.0
