,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,0.0,100.0,600.0,533.4626051064467,400.0
00:15,0.0,0.0,200.0,600.0,430.5344906387911,200.0
00:30,0.0,0.0,0.0,600.0,629.5347033599661,200.0
00:45,0.0,0.0,200.0,600.0,440.59107482524155,0.0
01:00,0.0,0.0,0.0,600.0,731.8988762508167,0.0
01:15,0.0,0.0,0.0,600.0,690.731690233303,0.0
01:30,0.0,0.0,0.0,600.0,719.9086015573625,0.0
01:45,0.0,0.0,0.0,600.0,662.9161541644199,0.0
02:00,0.0,0.0,0.0,600.0,686.9725100632189,0.0
02:15,0.0,0.0,0.0,600.0,723.377537362397,0.0
02:30,0.0,0.0,0.0,600.0,660.014887292206,0.0
02:45,0.0,0.0,0.0,600.0,748.7108015478757,0.0
03:00,0.0,0.0,0.0,600.0,707.9383334685881,0.0
03:15,0.0,0.0,0.0,600.0,723.5104189175078,0.0
03:30,0.0,0.0,0.0,600.0,674.233672728926,0.0
03:45,0.0,200.0,0.0,600.0,841.6626671100183,200.0
04:00,0.0,200.0,0.0,600.0,963.4586643511408,400.0
04:15,0.0,200.0,0.0,600.0,902.0157540700778,600.0
04:30,0.0,200.0,0.0,600.0,937.1122259699403,800.0
04:45,0.0,200.0,0.0,600.0,887.9146907555775,1000.0
05:00,0.0,0.0,0.0,600.0,625.8524790522436,1000.0
05:15,0.0,0.0,0.0,600.0,724.972129441089,1000.0
05:30,0.0,0.0,200.0,600.0,473.4898395518246,800.0
05:45,0.0,200.0,0.0,600.0,863.9712048651076,1000.0
06:00,0.0,0.0,0.0,600.0,605.5156015644216,1000.0
06:15,0.0,0.0,0.0,600.0,651.5711757394143,1000.0
06:30,0.0,0.0,200.0,600.0,524.928161820118,800.0
06:45,0.0,200.0,0.0,600.0,879.4112689612832,1000.0
07:00,0.0,0.0,0.0,600.0,751.7052034639753,1000.0
07:15,0.0,0.0,0.0,0.0,236.29013447114716,1000.0
07:30,0.0,0.0,0.0,0.0,325.1071577885486,1000.0
07:45,0.0,0.0,0.0,0.0,233.09237078103908,1000.0
08:00,0.0,0.0,0.0,600.0,741.4918073431147,1000.0
08:15,0.0,0.0,0.0,600.0,786.1294369073388,1000.0
08:30,0.0,0.0,0.0,0.0,210.13702749923598,1000.0
08:45,0.0,0.0,200.0,0.0,377.5420450358148,800.0
09:00,642.3082715763883,0.0,200.0,600.0,0.0,600.0
09:15,934.1688817245472,0.0,200.0,600.0,0.0,400.0
09:30,1076.8629527637995,0.0,200.0,600.0,0.0,200.0
09:45,519.5139660807339,0.0,200.0,600.0,0.0,0.0
10:00,0.0,0.0,0.0,600.0,729.3477009677307,0.0
10:15,0.0,0.0,0.0,0.0,207.4689213706023,0.0
10:30,0.0,0.0,0.0,600.0,603.0024010812341,0.0
10:45,0.0,0.0,0.0,600.0,632.3060778348989,0.0
11:00,0.0,0.0,0.0,600.0,678.4694537902493,0.0
11:15,0.0,0.0,0.0,600.0,635.5768948343639,0.0
11:30,0.0,0.0,0.0,600.0,584.0355638774936,0.0
11:45,0.0,0.0,0.0,600.0,665.4459299614166,0.0
12:00,0.0,0.0,0.0,0.0,592.5887561317855,0.0
12:15,0.0,200.0,0.0,0.0,979.6146791249021,200.0
12:30,0.0,200.0,0.0,600.0,814.6885763023379,400.0
12:45,0.0,0.0,200.0,600.0,473.64668020217323,200.0
13:00,0.0,200.0,0.0,600.0,882.1004298665633,400.0
13:15,0.0,200.0,0.0,600.0,848.4900829223237,600.0
13:30,0.0,200.0,0.0,600.0,725.78048030794,800.0
13:45,0.0,200.0,0.0,600.0,790.6196539310367,1000.0
14:00,0.0,0.0,0.0,600.0,599.516628352321,1000.0
14:15,0.0,0.0,0.0,600.0,649.0421487279569,1000.0
14:30,0.0,0.0,0.0,600.0,609.5764860911805,1000.0
14:45,0.0,0.0,0.0,600.0,602.6969486740935,1000.0
15:00,0.0,0.0,0.0,600.0,689.7701339974369,1000.0
15:15,0.0,0.0,0.0,600.0,775.547188182778,1000.0
15:30,0.0,0.0,0.0,600.0,766.213166898312,1000.0
15:45,0.0,0.0,0.0,600.0,674.4506716031584,1000.0
16:00,778.1280758988745,0.0,0.0,600.0,0.0,1000.0
16:15,1200.0,0.0,82.08652580423768,600.0,0.0,917.9134741957623
16:30,882.6503395432353,0.0,200.0,600.0,0.0,717.9134741957623
16:45,560.4144580923574,82.08652580423768,200.0,600.0,0.0,600.0
17:00,1053.0429408940458,0.0,200.0,600.0,0.0,400.0
17:15,546.8526475277066,0.0,200.0,600.0,0.0,200.0
17:30,571.0098147637348,0.0,200.0,600.0,0.0,0.0
17:45,895.8002846577915,200.0,0.0,600.0,0.0,200.0
18:00,1007.8886220451288,200.0,0.0,600.0,0.0,400.0
18:15,673.1104427695707,0.0,200.0,600.0,0.0,200.0
18:30,791.231470216462,0.0,200.0,600.0,0.0,0.0
18:45,978.9705317910493,0.0,0.0,600.0,0.0,0.0
19:00,847.2588326005158,0.0,0.0,600.0,0.0,0.0
19:15,941.33845932437,200.0,0.0,600.0,0.0,200.0
19:30,817.8869970479084,200.0,200.0,600.0,0.0,200.0
19:45,802.9366356792386,0.0,200.0,600.0,0.0,0.0
20:00,0.0,0.0,0.0,0.0,658.5222512427874,0.0
20:15,0.0,0.0,0.0,0.0,445.80999910153133,0.0
