,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,0.0,100.0,600.0,532.315455650787,400.0
00:15,0.0,0.0,200.0,600.0,432.48018306749077,200.0
00:30,0.0,0.0,0.0,600.0,632.9427040138917,200.0
00:45,0.0,0.0,200.0,600.0,468.32040665447187,0.0
01:00,0.0,0.0,0.0,600.0,679.1080194061307,0.0
01:15,0.0,0.0,0.0,600.0,657.9872821709415,0.0
01:30,0.0,0.0,0.0,600.0,645.9989087244772,0.0
01:45,0.0,0.0,0.0,600.0,681.6995978725002,0.0
02:00,0.0,0.0,0.0,600.0,693.9397284410352,0.0
02:15,0.0,0.0,0.0,600.0,682.0775360686445,0.0
02:30,0.0,0.0,0.0,600.0,651.5297250727064,0.0
02:45,0.0,0.0,0.0,600.0,673.2989857724509,0.0
03:00,0.0,200.0,0.0,600.0,865.0985508580435,200.0
03:15,0.0,0.0,200.0,600.0,486.03365672688176,0.0
03:30,0.0,0.0,0.0,600.0,667.0274107392452,0.0
03:45,0.0,200.0,0.0,600.0,850.6141166465135,200.0
04:00,0.0,200.0,0.0,600.0,866.0528000452006,400.0
04:15,0.0,200.0,0.0,600.0,856.3573398787511,600.0
04:30,0.0,200.0,0.0,600.0,889.4387638985618,800.0
04:45,0.0,200.0,0.0,600.0,883.6092947039076,1000.0
05:00,0.0,0.0,0.0,600.0,628.0812804683604,1000.0
05:15,0.0,0.0,200.0,600.0,425.23369906940127,800.0
05:30,0.0,200.0,0.0,600.0,859.3845318161431,1000.0
05:45,0.0,0.0,0.0,600.0,718.0980644441843,1000.0
06:00,0.0,0.0,0.0,600.0,640.7642035188929,1000.0
06:15,0.0,0.0,0.0,600.0,602.8097655344159,1000.0
06:30,0.0,0.0,0.0,0.0,329.25942727027973,1000.0
06:45,0.0,0.0,0.0,0.0,1382.0051587199341,1000.0
07:00,0.0,0.0,0.0,0.0,659.7712235330836,1000.0
07:15,0.0,0.0,0.0,0.0,221.8842060996463,1000.0
07:30,0.0,0.0,0.0,600.0,663.2622082664311,1000.0
07:45,0.0,0.0,0.0,600.0,759.5549314659511,1000.0
08:00,0.0,0.0,0.0,0.0,233.68098605530918,1000.0
08:15,0.0,0.0,0.0,0.0,981.6318334242893,1000.0
08:30,0.0,0.0,0.0,600.0,791.5822638977027,1000.0
08:45,0.0,0.0,200.0,600.0,438.9169578624677,800.0
09:00,800.5368199920771,0.0,200.0,600.0,0.0,600.0
09:15,753.11223375181,0.0,200.0,600.0,0.0,400.0
09:30,1200.0,0.0,200.0,600.0,362.439259316109,200.0
09:45,1200.0,0.0,200.0,600.0,372.59344377646676,0.0
10:00,0.0,0.0,0.0,0.0,1367.4665365715073,0.0
10:15,0.0,200.0,0.0,0.0,1110.2612238650574,200.0
10:30,0.0,0.0,200.0,600.0,414.6167604153354,0.0
10:45,0.0,0.0,0.0,600.0,586.4311907827454,0.0
11:00,0.0,0.0,0.0,0.0,792.0425238073988,0.0
11:15,0.0,0.0,0.0,0.0,442.93417892430693,0.0
11:30,0.0,0.0,0.0,600.0,710.2356358661347,0.0
11:45,0.0,0.0,0.0,600.0,618.6874586592023,0.0
12:00,0.0,0.0,0.0,0.0,406.7627934317643,0.0
12:15,0.0,0.0,0.0,0.0,1116.5550349571538,0.0
12:30,0.0,0.0,0.0,0.0,1386.073460946064,0.0
12:45,0.0,200.0,0.0,0.0,950.9163783112525,200.0
13:00,0.0,200.0,0.0,0.0,529.0020485919642,400.0
13:15,0.0,200.0,0.0,600.0,729.0278509815978,600.0
13:30,0.0,200.0,0.0,600.0,754.9793800744067,800.0
13:45,0.0,200.0,0.0,600.0,811.9661526847472,1000.0
14:00,0.0,0.0,0.0,600.0,568.2704860998148,1000.0
14:15,0.0,0.0,0.0,600.0,571.1439188776544,1000.0
14:30,0.0,0.0,0.0,600.0,567.2431648671724,1000.0
14:45,0.0,0.0,0.0,600.0,611.598737832964,1000.0
15:00,0.0,0.0,0.0,600.0,644.5695157272729,1000.0
15:15,0.0,0.0,0.0,600.0,604.1505355837912,1000.0
15:30,0.0,0.0,0.0,600.0,569.6706933894737,1000.0
15:45,0.0,0.0,0.0,0.0,232.10540928032228,1000.0
16:00,711.8720525750953,0.0,0.0,600.0,0.0,1000.0
16:15,642.5970616185592,0.0,0.0,600.0,0.0,1000.0
16:30,414.9646802688484,0.0,200.0,600.0,0.0,800.0
16:45,604.1235419534762,0.0,0.0,600.0,0.0,800.0
17:00,1107.2797762229438,200.0,44.15217785644836,600.0,0.0,955.8478221435516
17:15,539.8552193370051,0.0,200.0,600.0,0.0,755.8478221435516
17:30,556.6871319005321,0.0,200.0,600.0,0.0,555.8478221435516
17:45,900.2975984998832,200.0,0.0,600.0,0.0,755.8478221435516
18:00,1200.0,0.0,155.84782214355164,600.0,0.0,600.0
18:15,1200.0,0.0,200.0,0.0,567.7491048251152,400.0
18:30,1200.0,0.0,200.0,0.0,625.3684385228016,200.0
18:45,1200.0,0.0,200.0,600.0,257.0811274771627,0.0
19:00,772.9072222164651,0.0,0.0,600.0,0.0,0.0
19:15,1031.4168558637837,200.0,0.0,600.0,0.0,200.0
19:30,717.0051142951027,200.0,200.0,600.0,0.0,200.0
19:45,660.4258300045651,0.0,200.0,600.0,0.0,0.0
20:00,0.0,0.0,0.0,0.0,423.4409080183998,0.0
20:15,0.0,0.0,0.0,0.0,1030.732704062315,0.0
20:30,0.0,0.0,0.0,600.0,829.8400585072968,0.0
20:45,0.0,0.0,0.0,0.0,578.4107482134102,0.0
21:00,0.0,0.0,0.0,0.0,884.8938926990795,0.0
21:15,0.0,0.0,0.0,0.0,1324.7604287928532,0.0
21:30,0.0,0.0,0.0,0.0,631.9391198356544,0.0
21:45,0.0,0.0,0.0,0.0,271.87526712999403,0.0
22:00,0.0,200.0,0.0,0.0,415.6677042229753,200.0
22:15,0.0,200.0,200.0,0.0,232.74640646955135,200.0
22:30,0.0,0.0,200.0,0.0,75.75624009376412,0.0
22:45,0.0,0.0,0.0,0.0,202.59051384140756,0.0
23:00,0.0,0.0,0.0,0.0,218.29851975476006,0.0
