,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,0.0,200.0,600.0,434.4903204793028,300.0
00:15,0.0,0.0,100.0,600.0,532.5993725348578,200.0
00:30,0.0,0.0,0.0,600.0,630.4481913280121,200.0
00:45,0.0,0.0,200.0,600.0,432.90688746924127,0.0
01:00,0.0,0.0,0.0,600.0,679.3416067113524,0.0
01:15,0.0,0.0,0.0,600.0,694.4180063716508,0.0
01:30,0.0,0.0,0.0,600.0,723.3238037156356,0.0
01:45,0.0,0.0,0.0,600.0,660.3022685800261,0.0
02:00,0.0,0.0,0.0,600.0,631.7092699965189,0.0
02:15,0.0,0.0,0.0,600.0,682.9925120125528,0.0
02:30,0.0,0.0,0.0,600.0,659.3176192981597,0.0
02:45,0.0,0.0,0.0,600.0,699.5592273823715,0.0
03:00,0.0,0.0,0.0,600.0,680.7857468365406,0.0
03:15,0.0,0.0,0.0,600.0,631.403357455747,0.0
03:30,0.0,0.0,0.0,600.0,631.6667899083076,0.0
03:45,0.0,200.0,0.0,600.0,850.430070784207,200.0
04:00,0.0,200.0,0.0,600.0,960.5622309688283,400.0
04:15,0.0,200.0,0.0,600.0,881.5530625957124,600.0
04:30,0.0,200.0,0.0,600.0,828.551120604013,800.0
04:45,0.0,200.0,0.0,600.0,836.5639071319534,1000.0
05:00,0.0,0.0,0.0,600.0,651.6619316112374,1000.0
05:15,0.0,0.0,0.0,600.0,664.9949991710698,1000.0
05:30,0.0,0.0,0.0,600.0,619.4326596996093,1000.0
05:45,0.0,0.0,0.0,600.0,615.8938151175832,1000.0
06:00,0.0,0.0,0.0,600.0,686.1562853073206,1000.0
06:15,0.0,0.0,0.0,600.0,636.2778829933447,1000.0
06:30,0.0,0.0,200.0,600.0,450.225245607328,800.0
06:45,0.0,200.0,0.0,600.0,854.293920623973,1000.0
07:00,0.0,0.0,0.0,600.0,627.0173651466454,1000.0
07:15,0.0,0.0,0.0,600.0,644.8639927244112,1000.0
07:30,0.0,0.0,0.0,0.0,523.5437973118524,1000.0
07:45,0.0,0.0,0.0,0.0,936.868867467982,1000.0
08:00,0.0,0.0,0.0,600.0,638.6723094400905,1000.0
08:15,0.0,0.0,0.0,600.0,674.0176731385092,1000.0
08:30,0.0,0.0,0.0,0.0,1201.2912911413694,1000.0
08:45,0.0,0.0,200.0,0.0,188.93891897692976,800.0
09:00,421.72938611295694,0.0,200.0,600.0,0.0,600.0
09:15,422.3725511545996,0.0,200.0,600.0,0.0,400.0
09:30,508.47903870080745,0.0,200.0,600.0,0.0,200.0
09:45,431.5305500748111,0.0,200.0,600.0,0.0,0.0
10:00,0.0,0.0,0.0,600.0,610.2205862878446,0.0
10:15,0.0,200.0,0.0,600.0,842.4542277334893,200.0
