,Diesel power consumption,Input to storage,Output from storage,Energy sold,Energy bought,Storage capacity
00:00,0.0,0.0,200.0,600.0,432.9251501188181,300.0
00:15,0.0,100.0,200.0,600.0,532.3301419322511,200.0
00:30,0.0,0.0,0.0,600.0,631.6434439501306,200.0
00:45,0.0,0.0,200.0,600.0,468.283972443856,0.0
01:00,0.0,0.0,0.0,600.0,703.1737899271723,0.0
01:15,0.0,0.0,0.0,600.0,643.5516018973003,0.0
01:30,0.0,0.0,0.0,600.0,631.9617172396946,0.0
01:45,0.0,0.0,0.0,600.0,633.3888327193335,0.0
02:00,0.0,0.0,0.0,600.0,674.6181269477947,0.0
02:15,0.0,0.0,0.0,600.0,681.3678384741058,0.0
02:30,0.0,0.0,0.0,600.0,662.8535060230934,0.0
02:45,0.0,0.0,0.0,600.0,632.8473355808417,0.0
03:00,0.0,0.0,0.0,600.0,635.5154594099747,0.0
03:15,0.0,0.0,0.0,600.0,709.4162390697413,0.0
03:30,0.0,200.0,0.0,600.0,873.5723034565287,200.0
03:45,0.0,200.0,200.0,600.0,631.7162834059407,200.0
04:00,0.0,200.0,0.0,600.0,830.7429472798697,400.0
04:15,0.0,200.0,0.0,600.0,831.7314516062364,600.0
04:30,0.0,200.0,0.0,600.0,853.4416116463708,800.0
04:45,0.0,200.0,0.0,600.0,887.7839887630137,1000.0
05:00,0.0,0.0,0.0,600.0,632.3695000997478,1000.0
05:15,0.0,0.0,0.0,600.0,631.2566464771388,1000.0
05:30,0.0,0.0,200.0,600.0,451.5107583704581,800.0
05:45,0.0,200.0,0.0,600.0,820.5630631938388,1000.0
06:00,0.0,0.0,0.0,600.0,605.1391671024444,1000.0
06:15,0.0,0.0,0.0,600.0,633.6219134793186,1000.0
06:30,0.0,0.0,200.0,600.0,457.36166797797,800.0
06:45,0.0,200.0,0.0,600.0,802.7977270774318,1000.0
07:00,0.0,0.0,0.0,600.0,591.6197381789281,1000.0
07:15,0.0,0.0,0.0,600.0,602.5350513126782,1000.0
07:30,0.0,0.0,0.0,600.0,588.044267461466,1000.0
07:45,0.0,0.0,0.0,600.0,628.2153824833008,1000.0
08:00,0.0,0.0,0.0,600.0,628.3076076432008,1000.0
08:15,0.0,0.0,0.0,600.0,577.6164778996725,1000.0
08:30,0.0,0.0,0.0,600.0,608.2478267053363,1000.0
08:45,0.0,0.0,200.0,600.0,395.14570983431133,800.0
09:00,357.0100596910165,0.0,200.0,600.0,0.0,600.0
09:15,380.2761218002928,0.0,200.0,600.0,0.0,400.0
09:30,512.8922593654812,0.0,200.0,600.0,0.0,200.0
09:45,355.94142951331924,0.0,200.0,600.0,0.0,0.0
10:00,0.0,0.0,0.0,600.0,550.9602081991695,0.0
10:15,0.0,200.0,0.0,600.0,767.8613074485528,200.0
10:30,0.0,0.0,200.0,600.0,351.84622265385053,0.0
10:45,0.0,0.0,0.0,600.0,558.011765178796,0.0
11:00,0.0,0.0,0.0,600.0,654.2196228475437,0.0
11:15,0.0,0.0,0.0,600.0,577.9268300749889,0.0
11:30,0.0,0.0,0.0,600.0,539.1878622713342,0.0
11:45,0.0,0.0,0.0,600.0,590.1924620068174,0.0
12:00,0.0,200.0,0.0,600.0,813.4316833121296,200.0
12:15,0.0,200.0,200.0,600.0,653.3997829920957,200.0
12:30,0.0,200.0,200.0,600.0,590.9523015867002,200.0
12:45,0.0,0.0,0.0,600.0,661.5982430111435,200.0
13:00,0.0,200.0,0.0,600.0,781.3119512030653,400.0
13:15,0.0,200.0,0.0,600.0,744.9057101972961,600.0
13:30,0.0,200.0,0.0,600.0,871.0293435024599,800.0
13:45,0.0,200.0,0.0,600.0,980.956527311417,1000.0
14:00,0.0,0.0,0.0,600.0,666.1741499158667,1000.0
14:15,0.0,0.0,0.0,600.0,675.6046635252663,1000.0
14:30,0.0,0.0,0.0,600.0,686.3326146129227,1000.0
14:45,0.0,0.0,0.0,600.0,681.8940980055588,1000.0
15:00,0.0,0.0,0.0,600.0,620.7388613173657,1000.0
15:15,0.0,0.0,0.0,600.0,611.762375091613,1000.0
15:30,0.0,0.0,0.0,600.0,603.2417399503697,1000.0
15:45,0.0,0.0,0.0,0.0,591.4297785180803,1000.0
16:00,650.6231698430068,0.0,0.0,600.0,0.0,1000.0
16:15,695.7280961577545,0.0,0.0,600.0,0.0,1000.0
16:30,592.416027257761,0.0,200.0,600.0,0.0,800.0
16:45,596.0997653833549,0.0,200.0,600.0,0.0,600.0
17:00,1030.5289592463394,0.0,200.0,600.0,0.0,400.0
17:15,1041.7952734838993,0.0,200.0,600.0,0.0,200.0
17:30,621.2174600640941,0.0,200.0,600.0,0.0,0.0
17:45,1060.335216529401,200.0,0.0,600.0,0.0,200.0
18:00,1086.8132693677962,200.0,0.0,600.0,0.0,400.0
18:15,1155.1759118770415,200.0,0.0,600.0,0.0,600.0
18:30,1040.6859966869954,200.0,0.0,600.0,0.0,800.0
18:45,917.0909236847219,0.0,0.0,600.0,0.0,800.0
19:00,772.7292086533953,0.0,200.0,600.0,0.0,600.0
19:15,961.3211781863797,0.0,200.0,600.0,0.0,400.0
19:30,932.5218760648174,0.0,200.0,600.0,0.0,200.0
19:45,788.1346029569149,0.0,200.0,600.0,0.0,0.0
20:00,0.0,0.0,0.0,600.0,997.0790746808366,0.0
20:15,0.0,0.0,0.0,0.0,507.28693424796984,0.0
20:30,0.0,0.0,0.0,600.0,996.4515002140884,0.0
20:45,0.0,0.0,0.0,0.0,513.3687850325443,0.0
21:00,0.0,0.0,0.0,0.0,523.2691392968071,0.0
21:15,0.0,0.0,0.0,0.0,474.83407768333217,0.0
21:30,0.0,0.0,0.0,0.0,352.2137764958778,0.0
21:45,0.0,0.0,0.0,0.0,339.84887566937135,0.0
22:00,0.0,200.0,0.0,0.0,544.3565609170014,200.0
22:15,0.0,0.0,200.0,0.0,115.62596429796713,0.0
22:30,0.0,0.0,0.0,0.0,231.73677695306787,0.0
22:45,0.0,0.0,0.0,0.0,269.67624816259126,0.0
23:00,0.0,0.0,0.0,0.0,389.1785845915674,0.0
23:15,0.0,0.0,0.0,0.0,252.88859336411423,0.0
23:30,0.0,200.0,0.0,0.0,467.09604097893464,200.0
23:45,0.0,0.0,200.0,600.0,559.4884339746427,0.0
